                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.94573,                0.56501,                 1.0873,                 0.7972,                0.73586,                0.81726,                0.55083,                 1.2113,                0.76989,                 1.2595,              0.0004655,              0.0004655,              0.0004655
                    157,                0.93468,                0.56458,                 1.0841,                 0.8057,                0.72656,                0.81766,                0.54918,                 1.2105,                0.76757,                 1.2551,              0.0004556,              0.0004556,              0.0004556
                    158,                0.93801,                 0.5577,                 1.0864,                0.79748,                0.73658,                 0.8201,                0.55138,                 1.2069,                0.76852,                 1.2571,              0.0004457,              0.0004457,              0.0004457
                    159,                0.92786,                 0.5528,                 1.0809,                0.78206,                0.74822,                0.81849,                0.55111,                 1.2056,                0.76862,                 1.2549,              0.0004358,              0.0004358,              0.0004358
                    160,                0.92354,                0.55859,                 1.0835,                0.77928,                 0.7477,                0.81817,                0.55133,                 1.2066,                0.76662,                 1.2557,              0.0004259,              0.0004259,              0.0004259
                    161,                0.91474,                0.55169,                 1.0707,                0.78807,                 0.7357,                0.81769,                0.55166,                 1.2085,                0.77172,                 1.2583,               0.000416,               0.000416,               0.000416
                    162,                0.93042,                0.55971,                 1.0832,                0.80429,                0.72331,                0.81819,                0.55157,                 1.2103,                 0.7697,                 1.2602,              0.0004061,              0.0004061,              0.0004061
                    163,                0.93027,                0.55545,                 1.0831,                0.80807,                0.72884,                0.82049,                0.55256,                   1.21,                0.76576,                 1.2609,              0.0003962,              0.0003962,              0.0003962
                    164,                0.91862,                0.55547,                 1.0838,                0.81478,                0.72455,                0.82123,                0.55408,                 1.2078,                0.76639,                 1.2594,              0.0003863,              0.0003863,              0.0003863
                    165,                0.93054,                0.55346,                 1.0796,                0.81843,                0.72297,                 0.8211,                0.55232,                 1.2105,                0.76877,                 1.2611,              0.0003764,              0.0003764,              0.0003764
                    166,                0.90979,                0.54595,                 1.0755,                0.79406,                0.73533,                0.81852,                0.55087,                 1.2146,                0.77144,                 1.2651,              0.0003665,              0.0003665,              0.0003665
                    167,                0.92218,                0.55384,                 1.0768,                0.79161,                0.73875,                0.81897,                0.55039,                 1.2138,                0.77193,                 1.2639,              0.0003566,              0.0003566,              0.0003566
                    168,                0.92677,                0.55149,                   1.08,                0.77902,                0.75138,                0.81809,                0.55079,                 1.2149,                0.77376,                 1.2639,              0.0003467,              0.0003467,              0.0003467
                    169,                0.92553,                0.54997,                 1.0784,                0.78917,                0.73954,                0.81721,                0.54911,                 1.2125,                0.77281,                 1.2611,              0.0003368,              0.0003368,              0.0003368
                    170,                0.90801,                0.54635,                  1.082,                0.78921,                0.74172,                0.81635,                0.54929,                 1.2134,                0.77797,                 1.2616,              0.0003269,              0.0003269,              0.0003269
                    171,                0.90835,                0.54038,                 1.0693,                0.79986,                 0.7339,                0.81557,                0.54792,                 1.2159,                0.78067,                 1.2664,               0.000317,               0.000317,               0.000317
                    172,                0.90905,                0.54543,                 1.0728,                0.79203,                0.73741,                0.81576,                0.54921,                 1.2154,                0.78141,                 1.2668,              0.0003071,              0.0003071,              0.0003071
                    173,                0.91226,                0.54836,                 1.0748,                0.78999,                0.73532,                0.81584,                0.54835,                  1.213,                0.77957,                 1.2651,              0.0002972,              0.0002972,              0.0002972
                    174,                0.89273,                 0.5376,                 1.0753,                0.78578,                0.74244,                0.81526,                0.54824,                 1.2148,                0.78036,                 1.2669,              0.0002873,              0.0002873,              0.0002873
                    175,                0.89932,                0.54005,                 1.0723,                0.79534,                 0.7392,                0.81623,                0.54979,                 1.2139,                0.77866,                  1.266,              0.0002774,              0.0002774,              0.0002774
                    176,                 0.8932,                0.53939,                 1.0764,                0.79805,                0.73815,                0.81638,                0.54866,                 1.2116,                0.77683,                 1.2639,              0.0002675,              0.0002675,              0.0002675
                    177,                0.90813,                0.54209,                 1.0673,                 0.7908,                0.74191,                0.81461,                0.54802,                 1.2122,                0.77623,                 1.2647,              0.0002576,              0.0002576,              0.0002576
                    178,                0.91287,                0.54224,                 1.0701,                0.78107,                0.74743,                0.81361,                 0.5486,                 1.2114,                0.77827,                 1.2633,              0.0002477,              0.0002477,              0.0002477
                    179,                0.89881,                0.54057,                 1.0738,                0.77929,                0.75242,                0.81474,                0.54969,                 1.2119,                0.77521,                 1.2638,              0.0002378,              0.0002378,              0.0002378
                    180,                0.90974,                0.54133,                 1.0698,                0.78853,                0.74323,                0.81408,                0.54785,                 1.2119,                0.77667,                 1.2633,              0.0002279,              0.0002279,              0.0002279
                    181,                  0.892,                0.53913,                 1.0685,                0.78562,                0.74143,                0.81436,                0.54882,                 1.2114,                0.77721,                 1.2632,               0.000218,               0.000218,               0.000218
                    182,                0.89808,                0.53506,                   1.07,                0.78869,                0.73744,                0.81359,                0.54862,                 1.2107,                0.77813,                 1.2647,              0.0002081,              0.0002081,              0.0002081
